,tsne-2d-one,tsne-2d-two
14241,-81.00878,-56.19574
14242,90.314575,-36.94099
14243,-80.21431,-21.115318
14244,33.031624,60.06982
14245,-70.20788,56.202324
14246,45.484512,40.322285
14247,-49.89583,29.197039
14248,-17.073975,0.9251685
14249,67.95788,-52.9688
14250,-19.39004,-5.6186604
14251,-26.231348,56.755207
14252,-131.75812,-37.305298
14253,-0.75383335,66.4044
14254,-47.514748,50.28947
14255,13.825603,-87.459564
14256,-7.5115123,-22.83878
14257,-44.427425,-75.78203
14258,69.72495,-76.04854
14259,84.313354,73.005295
14260,-1.6962117,29.877592
14261,52.37677,-49.53032
14262,64.527084,-90.52885
14263,-57.88595,5.3737407
14264,-8.22749,65.93483
14265,4.0036917,-33.34932
14266,-22.500393,41.24059
14267,96.92071,-53.262817
14268,37.057972,-80.36783
14269,70.4931,-100.82297
14270,-18.785303,7.863012
14271,-61.14658,85.92328
14272,96.81535,-49.971596
14273,76.58274,-102.63165
14274,67.93103,-85.179504
14275,78.10553,-37.367718
14276,8.153084,-83.8166
14277,-38.711174,-88.287544
14278,-13.156595,36.635674
14279,18.263187,-29.152916
14280,42.39309,-55.304543
14281,11.48974,44.526905
14282,87.91926,-46.12755
14283,13.44336,-29.53542
14284,97.065125,8.210369
14285,52.127625,-98.05701
14286,117.92994,-45.486565
14287,79.18391,26.743027
14288,56.09275,-47.647415
14289,145.28574,0.68168634
14290,-26.675354,-70.23988
14291,-49.355198,-25.57912
14292,48.562885,31.469769
14293,61.640636,-23.65348
14294,-97.485306,-78.8581
14295,-121.86249,-2.8068516
14296,-127.88418,-28.818804
14297,-45.406796,-90.76333
14298,-20.54804,112.85971
14299,-68.08912,123.12532
14300,-67.70894,122.94085
14301,55.703465,-10.697629
14302,20.04181,39.475437
14303,-103.61673,0.22084866
14304,-35.730804,18.561213
14305,-30.431995,41.6889
14306,-35.485832,-47.648426
14307,-101.30866,17.921112
14308,74.273026,9.418375
14309,-10.523467,-59.424614
14310,-91.86613,0.12111095
14311,-60.038006,62.20166
14312,-29.226347,65.97294
14313,-58.223152,45.977615
14314,-107.35734,-30.322798
14315,55.868942,-105.45384
14316,93.016136,-102.818634
14317,-0.95700854,-46.222755
14318,-78.0453,-11.472196
14319,-13.048214,36.569252
14320,-5.078479,-44.54295
14321,-76.32017,-8.341424
14322,-22.517696,-33.331833
14323,-39.028908,120.569565
14324,-77.94207,3.610529
14325,136.48206,31.141245
14326,88.15781,96.62215
14327,-77.431114,15.919332
14328,-91.09257,-72.43405
14329,75.36117,-4.1906466
14330,87.04322,-2.0909855
14331,-11.372996,36.447952
14332,-31.56774,62.85252
14333,-10.434593,-60.03095
14334,-38.74486,-85.01225
14335,-34.73761,-7.7249002
14336,34.826225,-68.15681
14337,-100.37698,-13.2355175
14338,-137.4807,-13.279735
14339,-103.27622,-0.70834696
14340,142.39049,60.127625
14341,73.48969,114.05099
14342,-103.85295,-97.43713
14343,54.674427,-13.004825
14344,80.68903,-52.549763
14345,3.1116943,79.70546
14346,-154.20016,5.271435
14347,84.894455,-96.64138
14348,-5.7549715,77.74252
14349,-30.9956,-40.941994
14350,-0.40969524,102.04465
14351,73.29895,54.992016
14352,147.2139,8.371995
14353,-47.140278,-46.939053
14354,-142.76859,17.873606
14355,-19.887524,-22.43044
14356,72.71076,-67.01211
14357,-84.105896,-19.091827
14358,30.452513,24.869392
14359,-19.425789,-49.471817
14360,109.00684,45.924084
14361,-94.40955,-88.78978
14362,-56.319496,8.743641
14363,-60.68057,-24.308214
14364,-0.1677491,134.30731
14365,-24.631844,77.38498
14366,-37.307198,-106.70169
14367,-99.26102,-88.13379
14368,-78.04636,-59.894474
14369,6.323204,83.97456
14370,-19.56937,-125.6416
14371,-7.088984,110.78957
14372,6.348477,31.340168
14373,100.4835,-54.34549
14374,-38.208626,100.272
14375,-17.453608,0.8089457
14376,-76.30968,-59.38003
14377,0.66187185,-34.817215
14378,-14.897755,29.793842
14379,-56.106647,-44.267548
14380,4.603137,-31.02592
14381,-23.527933,-82.491234
14382,31.019203,60.37958
14383,-138.6991,-4.3626156
14384,-51.09489,24.122538
14385,-1.085801,-41.954105
14386,-13.895338,-53.080837
14387,-55.511406,118.14002
14388,5.7060943,-43.782673
14389,-89.01948,46.95873
14390,-80.02426,-48.280624
14391,-93.02834,-66.94901
14392,2.9779115,32.527645
14393,-149.25026,38.550694
14394,60.999218,9.731012
14395,-112.25402,-52.225796
14396,-11.0245495,-43.015694
14397,-103.481155,-55.192734
14398,10.267179,-77.730156
14399,8.095262,-54.83123
14400,-64.90879,39.551014
14401,-114.483986,68.56832
14402,-94.78271,80.30555
14403,100.93418,-84.07329
14404,86.8454,-12.423216
14405,12.979736,59.6115
14406,66.1003,-94.28403
14407,-39.033566,58.858696
14408,-94.15279,-41.07701
14409,3.96207,69.630455
14410,45.240807,16.36833
14411,42.13124,-59.454132
14412,16.937305,-77.95187
14413,87.991905,-81.96988
14414,56.215458,3.9338512
14415,-78.714096,-74.29134
14416,2.706708,124.202545
14417,70.748055,10.332124
14418,-44.60598,-49.606308
14419,-34.647266,39.408653
14420,-80.286545,67.12857
14421,97.92401,-15.899394
14422,10.852601,123.505516
14423,-61.96772,-11.201299
14424,-61.96908,-11.198459
14425,-11.148554,-53.26501
14426,-63.767273,-49.68237
14427,-17.630526,-78.37594
14428,52.758663,-91.33275
14429,-28.391655,-84.60733
14430,-86.635025,72.1382
14431,-74.68954,-90.331375
14432,-53.006454,7.55867
14433,4.854661,31.08436
14434,-72.4904,-19.458452
14435,-37.834408,47.599167
14436,3.028475,94.1642
14437,-37.850224,47.57334
14438,12.734298,95.91503
14439,62.6595,-196.2402
14440,-76.01486,-51.71066
14441,65.69166,-75.06115
14442,-14.177393,-25.40074
14443,73.71949,114.4393
14444,59.354126,19.095446
14445,-90.44791,-63.561966
14446,-24.6363,20.10184
14447,-66.76059,-50.48792
14448,-102.11954,-82.67795
14449,-73.15834,41.124733
14450,-46.720913,22.451906
14451,-119.712715,-85.6534
14452,-67.8001,-11.683502
14453,-69.10736,43.951645
14454,-87.22356,62.643013
14455,38.63166,1.5034542
14456,38.64707,1.5178843
14457,2.3539374,84.95096
14458,-56.358494,-7.6029105
14459,-105.51725,17.679447
14460,67.30029,-89.78154
14461,-103.235146,-17.021154
14462,-1.7923244,116.13245
14463,-0.18636522,116.10664
14464,-70.712944,27.435942
14465,-28.557114,84.23379
14466,-30.676657,138.92844
14467,28.8248,106.364815
14468,-120.14094,71.19102
14469,-117.8337,-46.251064
14470,-48.080235,63.72685
14471,-69.81821,20.316023
14472,-12.191084,116.01424
14473,85.334,-16.911196
14474,-20.643507,103.04392
14475,-85.79933,86.106964
14476,-30.891216,68.183975
14477,-4.910971,118.98977
14478,-54.179035,-19.354336
14479,-25.85592,115.523
14480,-25.595934,44.56481
14481,-9.948525,121.8531
14482,-74.42488,-37.836834
14483,-27.274431,-29.510303
14484,54.717133,-46.546574
14485,-148.02676,37.048164
14486,31.345009,-23.007372
14487,23.002235,16.039867
14488,31.626947,-9.02865
14489,103.05016,29.561684
14490,-56.86628,7.452095
14491,-144.24393,-4.518022
14492,39.495605,102.701706
14493,114.63102,53.64729
14494,39.149788,9.245619
14495,-46.610195,50.414444
14496,-71.17848,-42.211662
14497,105.576454,-33.62566
14498,-10.341432,109.627396
14499,-9.785658,65.24865
14500,45.86385,-22.094809
14501,-87.42374,106.413506
14502,-20.600195,36.49925
14503,-62.7482,80.28053
14504,-94.01287,-90.42309
14505,9.938321,-28.178562
14506,-6.517855,32.250214
14507,92.01228,101.164925
14508,-125.39755,-22.20424
14509,-89.58125,-57.888985
14510,85.26942,-51.815197
14511,84.62893,-53.473366
14512,-11.431157,10.312561
14513,-3.8831227,-38.67762
14514,-16.646242,126.796974
14515,-33.858795,40.297245
14516,105.85748,-36.49336
14517,-70.04871,-63.81466
14518,1.1638595,41.229244
14519,-61.820705,72.64601
14520,-94.239075,-26.20185
14521,-148.95494,-19.169172
14522,-38.356968,121.10075
14523,-72.187675,55.366093
14524,-90.888466,33.11616
14525,-39.470985,44.779194
14526,-10.064573,-66.77217
14527,-82.708275,40.141937
14528,-6.3914084,58.557617
14529,47.403393,-19.83228
14530,-124.77799,9.979872
14531,-43.404243,20.425611
14532,-30.325056,37.172832
14533,-58.364464,-62.37003
14534,96.28277,-45.9631
14535,21.912676,-40.88405
14536,-71.204346,21.65915
14537,0.45975214,-26.567417
14538,-29.039663,-76.98869
14539,-58.021206,-30.536695
14540,-65.2656,-56.655933
14541,74.51272,-41.297764
14542,-35.449963,-85.86184
14543,71.942245,-55.631542
14544,105.17885,-15.238468
14545,32.977455,-103.92161
14546,12.045351,55.902084
14547,-142.58388,14.535397
14548,-70.18089,23.914873
14549,-9.444812,36.61974
14550,64.39428,-15.695758
14551,-64.81695,-103.1294
14552,-64.811676,-103.13295
14553,-10.200463,-34.489952
14554,70.42801,-19.563414
14555,73.035904,-102.36994
14556,12.2424,-23.039717
14557,78.737564,-11.727568
14558,3.5340204,-35.764175
14559,-35.634808,-66.51447
14560,29.664307,-101.88002
14561,-77.91694,12.992706
14562,4.131159,-96.89327
14563,84.50275,-13.995867
14564,74.46932,-85.774536
14565,96.89573,-100.8299
14566,70.09803,-65.948845
14567,42.145138,-91.56541
14568,87.544,-52.049263
14569,27.173393,-80.249016
14570,25.680624,68.00765
14571,0.72981143,-68.68319
14572,93.51654,-22.541033
14573,95.08734,-31.991472
14574,-50.18798,-66.22185
14575,29.538118,-81.24523
14576,73.273026,-82.91805
14577,-22.209726,52.411316
14578,55.733383,-87.04426
14579,18.248196,-89.749054
14580,49.854477,-3.8242965
14581,-50.74785,-70.56079
14582,43.079388,-40.22467
14583,14.31005,-33.13666
14584,-72.4056,-73.3864
14585,-2.6578574,29.91975
14586,113.137505,48.946033
14587,58.996284,73.21319
14588,-115.87781,70.093346
14589,-11.388381,51.622883
14590,-102.057526,17.272173
14591,-123.47524,-11.214941
14592,-79.05127,65.22778
14593,-40.860653,3.7291198
14594,-8.464373,-1.5190136
14595,-7.9953213,66.75676
14596,-58.16763,88.33645
14597,-87.32384,-48.159733
14598,-22.629025,-45.431496
14599,-7.0624294,106.99628
14600,-31.52681,-62.569855
14601,-67.224785,-45.54884
14602,44.79148,-62.071198
14603,-15.594573,68.23529
14604,-30.03615,73.20694
14605,-31.956043,26.30483
14606,-58.369785,5.985368
14607,-66.99728,51.033085
14608,7.9558053,45.996002
14609,-54.68341,113.359344
14610,-51.150528,24.9791
14611,3.716229,68.70207
14612,48.10542,22.025312
14613,-74.86816,14.733055
14614,-94.548805,78.635635
14615,140.54825,-2.5574458
14616,-48.83285,2.9575665
14617,-5.455862,52.577007
14618,-67.97581,22.302298
14619,-59.10524,45.67164
14620,-37.25539,-6.1944666
14621,-87.94466,65.961555
14622,22.55544,66.92873
14623,-49.26776,-7.784402
14624,-65.18348,-0.119429134
14625,-16.885054,61.250504
14626,-80.73709,-10.921695
14627,26.341276,-60.939465
14628,-44.742455,-13.236564
14629,-63.96157,27.845552
14630,22.119585,-25.594471
14631,2.9369545,-38.938087
14632,-19.209038,-9.79385
14633,-120.08936,-31.169567
14634,-42.383583,-11.698642
14635,-30.767776,-6.0612693
14636,-53.678543,61.292747
14637,-101.33067,57.02642
14638,-29.730928,8.601372
14639,-7.3282895,-23.242079
14640,-17.500029,15.172962
14641,48.93393,-46.3633
14642,-124.74404,7.296704
14643,-68.98828,45.5634
14644,75.577545,-106.749054
14645,66.57721,115.966995
14646,-65.10338,31.666048
14647,130.25145,52.607662
14648,48.359833,-32.63032
14649,131.08661,52.438908
14650,129.64685,52.763054
14651,128.43466,53.570484
14652,130.62773,52.447475
14653,78.00583,99.6807
14654,131.05557,52.942543
14655,97.62578,55.285095
14656,78.69774,-6.1231933
14657,116.25997,-54.195255
14658,69.001205,95.83524
14659,45.877422,-87.50427
14660,91.52771,-90.51846
14661,-86.25791,51.40795
14662,46.089443,103.89495
14663,17.752115,-41.279793
14664,24.549606,53.868347
14665,-5.0191245,-84.50686
14666,-110.01794,-44.483456
14667,-25.637732,13.602901
14668,-27.007704,47.495
14669,84.49171,-36.339203
14670,74.40064,-47.528843
14671,-31.678667,68.12286
14672,-10.5817585,56.359024
14673,66.413414,-53.4527
14674,-98.608246,-24.032345
14675,25.14639,68.79936
14676,-14.926286,-5.118494
14677,-118.09263,-34.204304
14678,-81.971245,40.343983
14679,1.8186249,41.839767
14680,-12.044907,-25.305643
14681,-18.355194,-4.634801
14682,87.74013,10.255414
14683,-75.99672,82.25516
14684,-16.236961,95.19422
14685,-81.54638,69.744576
14686,80.30671,-76.88572
14687,-57.84174,199.74515
14688,108.48596,-62.14446
14689,-125.99093,46.101685
14690,12.829719,-44.801147
14691,-86.60634,84.64018
14692,60.39454,36.70313
14693,-32.21127,-68.61825
14694,-84.093666,52.556965
14695,49.131275,-16.236097
14696,75.842125,32.948807
14697,81.99682,54.598957
14698,-12.581567,111.53049
14699,-55.918694,62.182747
14700,31.844545,-63.770878
14701,88.30595,-16.071112
14702,-16.771769,95.50585
14703,-90.987335,-13.159462
14704,-6.4454994,80.86864
14705,74.5306,-27.942524
14706,35.962265,75.180305
14707,-38.909706,76.94006
14708,-20.517385,-125.7149
14709,-82.07988,24.923689
14710,-48.13082,-94.22461
14711,91.91483,46.246223
14712,91.93285,46.30758
14713,142.22356,51.579517
14714,90.68417,44.827213
14715,134.73416,70.239784
14716,82.98328,40.733288
14717,-79.88981,-44.57928
14718,35.621613,-71.21737
14719,49.659058,-17.771362
14720,-82.44327,-65.721504
14721,92.21617,-42.988274
14722,44.90395,-72.24828
14723,-30.593323,49.237988
14724,94.87632,-31.328062
14725,-51.38738,-18.387161
14726,37.93791,-96.28722
14727,26.843113,-101.81765
14728,60.276306,-8.211737
14729,-90.03289,-28.979546
14730,9.747661,46.474285
14731,4.655607,-33.544846
14732,-107.47225,-28.872787
14733,-33.49427,15.575289
14734,79.256905,-55.556934
14735,70.69376,-43.900818
14736,83.27454,122.57907
14737,-22.64483,44.134144
14738,82.968056,123.92408
14739,43.550846,-96.84494
14740,-22.315144,-76.97214
14741,51.7599,55.06266
14742,-36.190346,-15.980962
14743,-17.027372,19.20294
14744,109.217636,46.493103
14745,-70.65572,-67.24021
14746,-53.49502,61.655857
14747,-98.960724,-87.23991
14748,-40.77306,51.009098
14749,-31.386757,108.87265
14750,-22.187696,107.29018
14751,-0.48374364,119.215706
14752,0.6638984,114.50188
14753,-86.599846,28.726715
14754,-27.370731,90.453
14755,-50.60486,66.688675
14756,-100.6232,-16.186016
14757,24.720522,102.4022
14758,0.17354035,103.60984
14759,-57.05342,-56.768764
14760,-45.60215,-22.791733
14761,218.57483,55.61059
14762,78.15159,-75.56882
14763,62.13362,115.97131
14764,-126.917366,-62.70893
14765,9.444087,-86.92658
14766,95.43348,-27.849665
14767,-90.14104,59.74964
14768,-39.48832,-59.69241
14769,-69.47296,-72.17579
14770,35.331467,4.8487196
14771,3.7825334,45.84885
14772,64.54804,77.25124
14773,27.779085,-105.27799
14774,74.67976,44.173126
14775,-17.441673,10.27793
14776,97.56577,7.3993206
14777,-124.48242,-51.447872
14778,-3.6193817,1.0008862
14779,9.63795,98.70035
14780,-86.534546,42.27077
14781,-4.8979177,42.603794
14782,65.19314,-5.176536
14783,26.797058,-35.56995
14784,67.77626,-58.15451
14785,-115.664375,41.280888
14786,-42.921955,-47.169273
14787,76.308685,-104.36067
14788,8.994642,-63.486202
14789,-74.64365,18.108252
14790,13.57457,-30.68059
14791,-11.02333,-60.857937
14792,-12.277516,44.41317
14793,-6.9652467,46.46009
14794,-7.2548933,46.41344
14795,-7.4745417,46.37536
14796,-5.373495,33.703873
14797,-7.3051324,46.40148
14798,-31.074377,-2.2290719
14799,139.60876,74.88476
14800,53.340153,-101.56735
14801,-11.859406,-109.66724
14802,-64.79531,4.1547136
14803,107.22924,-59.986496
14804,-91.24689,-68.613914
14805,84.05215,-8.636274
14806,-2.6108742,-94.84193
14807,52.635155,-94.35725
14808,30.558733,-83.29548
14809,71.92569,-88.789764
14810,51.99772,3.0898569
14811,100.33763,111.19087
14812,144.839,-1.5258784
14813,79.14294,-26.618744
14814,30.99487,-86.22107
14815,84.150856,-7.0423026
14816,92.531006,-38.619007
14817,70.45443,-29.510162
14818,72.112656,-46.55557
14819,49.44045,40.47728
14820,63.09649,142.83406
14821,-68.88001,104.735
14822,104.41324,-33.067543
14823,100.29986,70.00756
14824,104.16051,73.86577
14825,-24.547966,46.319397
14826,-91.754845,-35.42875
14827,-99.908714,-45.51901
14828,-21.211243,-63.26926
14829,-78.1185,-48.52468
14830,-99.854385,-58.960472
14831,0.61367327,-51.065506
14832,11.953818,-193.5163
14833,-150.10242,-4.069063
14834,-106.0295,-51.447266
14835,23.772903,96.03221
14836,-94.87164,-52.168568
14837,-20.409782,100.3493
14838,-100.28742,42.722603
14839,23.720808,-71.63821
14840,-4.76936,22.854187
14841,-8.917366,-81.202705
14842,27.103561,-17.36228
14843,-2.1798613,-124.246796
14844,40.668705,-37.38193
14845,-44.91505,-90.61397
14846,34.339672,-19.844238
14847,31.875484,-81.67926
14848,85.607956,-87.23091
14849,92.99073,-43.75012
14850,31.294422,-31.172894
14851,-49.145233,33.96416
14852,-64.40363,-45.305847
14853,-8.913991,-57.26541
14854,-2.641575,-45.184254
14855,-54.03346,-34.68495
14856,67.78791,108.25539
14857,49.08396,-71.30157
14858,-101.67712,-4.3741317
14859,18.330498,-25.98344
14860,44.211086,9.367524
14861,34.917904,10.150286
14862,3.401084,-63.50008
14863,-86.33272,-52.26888
14864,0.2009931,67.37969
14865,-9.836302,-59.739544
14866,-26.595982,138.31963
14867,-30.048994,72.700066
14868,-68.787476,-39.33198
14869,25.135738,-65.568954
14870,-39.71129,-75.80585
14871,64.806656,37.127407
14872,-16.7328,-111.42055
14873,-16.73205,-111.420555
14874,-1.8925074,-12.565266
14875,27.61054,48.73751
14876,4.1803145,-82.953735
14877,2.6590817,118.9728
14878,14.233233,-65.82387
14879,76.13526,-24.800884
14880,-36.694134,-81.16006
14881,73.069984,-35.931393
14882,49.273952,-76.53227
14883,-116.543365,41.760616
14884,-81.16872,-7.7832723
14885,-57.493336,47.680683
14886,-57.88386,74.620804
14887,-79.932365,24.0805
14888,-10.421587,69.77351
14889,-23.126099,-38.032017
14890,-123.76,81.6428
14891,-43.108246,-75.966354
14892,2.035721,-33.257378
14893,17.721035,26.42301
14894,57.791687,82.441185
14895,-145.75073,2.3607213
14896,124.33495,78.827805
14897,52.482574,5.755842
14898,-36.400116,20.820108
14899,-27.105211,35.039635
14900,32.210793,-68.6121
14901,32.34216,-68.385216
14902,-12.016313,-89.63495
14903,77.93039,-104.897804
14904,-47.53602,66.422264
14905,18.03739,58.46572
14906,-0.9748962,32.727394
14907,-29.67476,-43.750477
14908,24.103098,144.54807
14909,61.479305,42.821465
14910,23.305569,53.58218
14911,127.813065,43.161934
14912,81.97313,30.755241
14913,-4.0509367,-84.39857
14914,55.24561,-94.464035
14915,55.196575,-94.75303
14916,10.377866,-51.803616
14917,53.711227,-94.085
14918,103.90042,23.232294
14919,147.59322,28.638834
14920,135.33157,60.695015
14921,-15.256077,114.16555
14922,-19.055708,102.65403
14923,-122.92011,27.906466
14924,-116.019875,-33.01918
14925,-151.05342,-14.56468
14926,20.096233,-58.761944
14927,-27.700497,139.31242
14928,-41.989185,-73.42653
14929,-10.157395,-56.96762
14930,-80.03273,51.54101
14931,56.22532,-8.805287
14932,-20.048471,26.78587
14933,-2.1882393,64.17804
14934,-16.124836,8.808716
14935,-73.57571,-28.716888
14936,-125.31552,6.1158853
14937,-37.184704,-1.9939116
14938,-94.673004,11.910981
14939,-101.2455,57.036163
14940,-6.534529,15.654839
14941,-23.681389,28.84833
14942,88.58984,-35.630035
14943,-57.586803,5.2420607
14944,80.039345,-92.674446
14945,-27.657064,-107.91427
14946,-78.87344,-64.03703
14947,24.1158,-56.66094
14948,20.673527,-48.990025
14949,-2.9466472,-59.620255
14950,-11.386032,-25.955976
14951,-10.609195,71.859024
14952,-10.5967,71.88116
14953,-120.45444,70.86966
14954,-74.046745,35.98009
14955,34.707516,-54.291664
14956,18.195032,38.77139
14957,47.91819,-47.85576
14958,-8.657739,-79.15746
14959,14.914048,-10.105243
14960,-2.9005163,-59.49173
14961,34.692497,-63.530163
14962,-81.08356,17.920406
14963,38.419468,41.285
14964,-130.99362,-22.745152
14965,70.71399,-4.6634374
14966,25.790583,22.888653
14967,-28.081003,51.832306
14968,68.256645,-34.122776
14969,31.689178,-82.31173
14970,-151.01024,-17.840229
14971,13.078106,81.31047
14972,-32.112217,40.372147
14973,-113.691246,85.52978
14974,23.388876,-98.45192
14975,91.034584,145.88809
14976,71.9544,-46.750927
14977,-138.29276,-22.30625
14978,63.28929,17.349699
14979,55.370785,47.253944
14980,-26.925306,5.9059463
14981,66.67688,39.92379
14982,-137.38948,-14.254315
14983,17.970673,-89.493195
14984,6.733946,-79.93638
14985,-45.594967,-24.24602
14986,-93.04323,-84.06159
14987,-48.401257,24.59383
14988,-20.700518,-32.77686
14989,36.055813,-60.318645
14990,-58.31294,62.97691
14991,-100.24555,-45.339325
14992,-106.0524,19.343023
14993,-102.68079,15.581408
14994,8.648182,43.5409
14995,-4.9835343,54.571632
14996,-104.04375,-26.072083
14997,5.4802666,-47.823387
14998,-60.27189,87.1221
14999,-121.26174,-42.252895
15000,-76.43743,-42.864143
15001,-81.769485,64.10336
15002,-67.68259,-11.651253
15003,-13.502515,-29.751745
15004,-36.115128,119.43412
15005,-3.2211912,42.455498
15006,-30.417553,-79.86379
15007,-80.72585,-85.97781
15008,-0.5399834,91.3453
15009,0.9712999,-44.6221
15010,-66.78237,14.601203
15011,-67.87519,6.1689324
15012,-122.971535,41.68746
15013,-123.248604,41.777893
15014,-13.721878,53.06664
15015,11.919898,98.57193
15016,-118.92019,45.074986
15017,-35.02835,94.16022
15018,30.371351,66.28219
15019,9.59274,52.41708
15020,-55.14083,-75.74972
15021,-18.642601,-33.51779
15022,-155.18782,-18.652939
15023,-9.718545,65.71807
15024,-33.74639,-33.31224
15025,-60.606224,-58.877365
15026,-15.978595,-62.943058
15027,-106.96016,-62.14383
15028,57.191013,99.51703
15029,91.96686,102.13562
15030,32.599422,145.43877
15031,-144.04776,-3.2533176
15032,56.543285,-1.3352078
15033,106.58325,-29.109356
15034,40.38725,-72.73433
15035,93.111595,-53.20872
15036,-12.383697,65.92965
15037,-25.841791,45.793243
15038,-48.084984,63.772087
15039,-56.92806,-52.042385
15040,-55.46313,-54.801224
15041,-123.08656,-25.438467
15042,50.607918,11.268898
15043,130.50673,3.4324858
15044,50.606274,11.269277
15045,50.33999,-57.9192
15046,82.7374,-4.7776217
15047,69.64826,-40.431858
15048,72.14334,-47.257946
15049,-11.541797,-65.59363
15050,5.9399443,-97.97446
15051,119.95631,-41.4965
15052,63.80097,-16.727467
15053,130.76193,-3.710762
15054,-74.86995,35.22998
15055,-8.236794,135.54314
15056,-8.229741,135.55548
15057,-39.957973,43.66497
15058,-124.2391,-13.506297
15059,-105.64141,28.397015
15060,37.598877,-50.336094
15061,-153.81981,-20.121885
15062,-23.061855,11.816386
15063,-69.69973,50.546864
15064,2.3298318,109.97088
15065,66.6809,-11.865437
15066,-45.917606,102.38272
15067,-70.518295,49.16883
15068,14.5347185,64.133934
15069,38.63143,12.5121765
15070,-10.412246,-58.00335
15071,42.349094,9.801918
15072,12.377409,-23.070015
15073,101.627266,-35.531937
15074,-58.741825,73.303474
15075,-140.74782,21.950756
15076,54.702705,115.975075
15077,-133.84193,13.120277
15078,-131.68794,21.296978
15079,-139.44463,18.220552
15080,115.918755,-46.795074
15081,-129.8555,16.210777
15082,-129.74017,16.27881
15083,-70.27188,124.6933
15084,-137.42848,13.6378565
15085,-93.08502,-55.488544
15086,-134.24065,13.76552
15087,-140.96283,18.986532
15088,-141.05548,19.269682
15089,-136.32431,22.1797
15090,-134.88574,12.43304
15091,-136.80472,13.267801
15092,-69.87252,125.55766
15093,-133.91698,19.734118
15094,-34.3948,-9.661546
15095,-70.40991,124.32464
15096,-137.86832,20.089577
15097,-131.30565,21.21521
15098,-72.84457,124.03652
15099,-21.335005,-119.70207
15100,-35.226112,-5.6916184
15101,-102.92023,-45.83398
15102,-102.93407,-45.930172
15103,-133.98024,19.826622
15104,-129.67644,16.316383
15105,-133.94081,19.78648
15106,-138.33827,19.72619
15107,-140.73735,-29.870672
15108,-136.36697,23.563465
15109,-137.18416,17.449831
15110,-135.46378,20.702555
15111,-136.11154,13.185262
15112,-70.43594,127.1524
15113,-140.91122,18.547832
15114,-136.98108,27.798496
15115,-70.619736,126.03149
15116,-137.03746,21.401155
15117,-40.19128,-15.0201645
15118,-140.93843,19.243301
15119,-133.67897,21.798521
15120,-138.10129,19.850222
15121,-136.16125,15.0239315
15122,-91.764694,92.36313
15123,-88.65612,5.6005845
15124,-134.57263,13.326068
15125,-136.34642,21.835026
15126,-135.88463,21.7555
15127,-135.51979,20.917564
15128,-27.223612,102.26619
15129,-135.11212,21.908009
15130,119.5098,35.670113
15131,-140.85368,17.902597
15132,-135.92836,17.984297
15133,-136.61473,20.375345
15134,-140.41772,21.334103
15135,-137.76407,23.064545
15136,-139.40465,18.20724
15137,-115.14149,50.236927
15138,-137.08296,28.200647
15139,-136.92313,27.45536
15140,-127.329056,26.157127
15141,94.134224,2.087171
15142,-138.01213,23.12604
15143,-132.67015,14.062876
15144,-134.39015,14.996649
15145,13.560653,96.865746
15146,-59.875126,68.18966
15147,-60.10257,15.801079
15148,-124.339325,43.935577
15149,9.878937,73.89889
15150,-50.12887,79.70811
15151,-55.429485,115.633934
15152,-125.97017,53.355095
15153,24.173424,144.58821
15154,-7.110063,71.80917
15155,-62.931927,80.24329
15156,-152.38698,7.1576586
15157,70.90768,10.974159
15158,22.03587,66.62892
15159,-31.214725,-40.15512
15160,-140.37456,22.22575
15161,-137.17172,13.358417
15162,-146.34904,19.964615
15163,-137.28322,17.438917
15164,-141.1328,15.847128
15165,-33.908497,-5.857098
15166,-136.75838,17.88545
15167,-134.6315,13.174886
15168,-137.46031,12.813471
15169,-136.81152,20.82576
15170,-140.49837,22.107407
15171,-107.99739,-45.743988
15172,-136.99142,12.991565
15173,-136.82526,26.367172
15174,-138.75891,11.357836
15175,-141.01205,15.549496
15176,-136.93639,22.367949
15177,-133.54909,24.393528
15178,-67.968216,121.82597
15179,-135.47824,17.753172
15180,-137.87915,21.519032
15181,-117.2615,10.990541
15182,-63.631516,25.115978
15183,-89.21377,-58.648262
15184,-137.29341,16.850327
15185,-31.80075,108.69448
15186,-134.59555,13.918164
15187,-141.74257,21.779991
15188,-138.54141,21.812643
15189,-130.98886,25.52655
15190,157.68805,50.286556
15191,157.4331,52.32846
15192,-137.03442,13.461948
15193,-26.867435,-65.88238
15194,-9.26194,-81.27789
15195,16.82698,-90.80783
15196,37.5653,-18.08335
15197,-74.69688,93.26185
15198,39.33153,-12.6086235
15199,-31.578465,91.8617
15200,-117.69312,-34.226917
15201,-79.317795,64.3413
15202,-58.630196,-47.545654
15203,-140.16292,20.666239
15204,-138.32553,21.671684
15205,-140.18756,21.168133
15206,-133.92299,13.316801
15207,60.54571,2.1192684
15208,-142.41763,20.276102
15209,-142.63968,20.167046
15210,-142.39995,20.262775
15211,103.65065,29.222874
15212,-89.310936,-14.542756
15213,-70.9917,-49.511204
15214,-113.91176,6.613559
15215,-133.80324,-64.48918
15216,-60.049393,62.043182
15217,-35.03053,72.80299
15218,-64.40902,-81.78171
15219,-52.734604,35.110085
15220,11.156544,-2.1347127
15221,-24.599827,63.97631
15222,61.710167,-65.58901
15223,35.203636,-53.908688
15224,31.670454,-73.94117
15225,-72.78983,-43.07111
